client_id,age,gender,employment_status,annual_income,debt_to_income_ratio,financial_knowledge_score,investment_goals,risk_appetite,investment_horizon_years,dependents,preferred_asset_classes,savings_rate,net_worth,portfolio_value,equity_allocation_pct,fixed_income_allocation_pct,monthly_contribution,market_volatility_index,macroeconomic_score,sentiment_index,recommended_strategy
ac380dec-ffc3-4cc7-9c8c-a942917c016b,32,Male,Unemployed,27930.03,0.45,9,Home Purchase,Medium,9,0,"['Mutual Funds', 'Stocks']",0.23,252082.51,72784.30555555556,58.33527777777778,41.664722222222224,1294.8058333333333,20.271944444444443,5.724166666666666,5.681666666666667,Balanced
4df65872-bb80-4c79-a3fe-2aa17d9227cd,61,Male,Salaried,59558.03,0.34,2,Wealth Accumulation,Medium,15,3,"['Bonds', 'ETFs']",0.26,474499.94,92494.77083333333,55.18638888888889,44.81361111111111,1162.8330555555556,20.27305555555556,5.9575,5.378611111111111,Aggressive
0d0ba24d-a8ec-490d-9cf2-5d430aceb2b1,38,Other,Self-Employed,132458.13,0.29,7,Education,Medium,22,2,"['Bonds', 'Stocks']",0.2,274799.59,36738.20166666667,51.45638888888889,48.54361111111111,1237.4927777777777,20.308611111111112,5.506111111111111,5.482222222222222,Aggressive
fa811fb7-c606-444a-bf52-cb8d5467caad,31,Female,Retired,99955.8,0.6,7,Home Purchase,Medium,14,2,"['ETFs', 'Mutual Funds']",0.15,625315.37,41993.446111111116,49.76472222222222,50.23527777777778,1277.1686111111112,19.941388888888888,5.771111111111111,5.9675,Aggressive
4c37ec2c-f8c5-44b2-96b9-c393a76f5807,46,Female,Self-Employed,66327.84,0.52,5,Home Purchase,High,27,0,"['Bonds', 'Real Estate']",0.23,556548.56,67975.78777777778,48.72944444444445,51.27055555555555,1231.9780555555556,21.078055555555554,5.483333333333333,5.526111111111111,Aggressive
a713a658-bed6-4f1a-bdf0-8aaa0724df7a,54,Male,Retired,81170.53,0.19,8,Education,Low,11,2,"['ETFs', 'Real Estate']",0.18,689082.85,49063.518055555556,49.10861111111112,50.89138888888888,1203.3686111111112,20.726666666666667,5.326666666666666,5.735555555555555,Aggressive
464e0a05-9401-4b53-b27c-6a6c3c66f2b1,61,Female,Salaried,81205.2,0.23,4,Education,Medium,29,2,"['Real Estate', 'ETFs']",0.28,765518.63,84484.34833333333,52.40555555555555,47.59444444444445,1250.6516666666666,19.623333333333335,5.2825,5.445833333333334,Conservative
3b454fdc-74ac-48e7-9d00-73b4635fdc21,31,Female,Salaried,51689.86,0.46,9,Education,Medium,8,2,"['Mutual Funds', 'Bonds']",0.23,339373.13,60319.61944444444,48.41888888888889,51.58111111111111,1081.4602777777777,18.766111111111112,5.454722222222222,5.203055555555555,Conservative
5df62599-095c-400a-a0c9-54507bae2b59,45,Male,Self-Employed,53136.06,0.58,9,Education,Low,3,1,"['Real Estate', 'Bonds']",0.25,436808.89,111239.68194444444,50.435,49.565,1233.288888888889,20.15,5.708333333333333,6.070833333333334,Balanced
8d95a4b1-1196-47b8-a07e-c0d407bec4d8,40,Female,Salaried,51558.99,0.54,7,Home Purchase,Medium,16,3,"['Real Estate', 'ETFs']",0.2,418371.57,37836.91222222222,56.886944444444445,43.113055555555555,1186.8525,20.389166666666668,5.499722222222222,5.482222222222223,Balanced
868c6590-d34e-46b3-b353-e529deffdee8,30,Female,Retired,38478.65,0.44,3,Education,Low,28,1,"['Real Estate', 'Stocks']",0.06,380979.56,77537.30777777778,49.7775,50.2225,1247.0166666666667,20.4975,5.272222222222222,5.774166666666667,Aggressive
be328086-f923-4d5d-afd7-b88efde50677,42,Female,Unemployed,79507.93,0.49,1,Retirement,Medium,9,3,"['Real Estate', 'Stocks']",0.16,552383.89,66586.39777777778,52.60472222222222,47.39527777777778,1148.6533333333332,20.68777777777778,5.64,5.614722222222222,Aggressive
07e31273-06a6-49c8-9147-ed42b792a75e,51,Male,Unemployed,117078.3,0.29,9,Education,Medium,4,3,"['ETFs', 'Mutual Funds']",0.29,737481.3,112217.06055555557,50.58416666666667,49.41583333333333,1167.5583333333334,19.77305555555556,5.645555555555556,5.845,Conservative
aa46ee5c-c944-4abf-85c6-7e3400c6ccf8,26,Male,Salaried,37492.41,0.48,7,Home Purchase,Low,10,2,"['Bonds', 'Stocks']",0.1,194155.31,41641.04027777778,50.1175,49.8825,1252.9830555555554,19.73138888888889,5.811388888888889,6.0675,Conservative
c618770f-fd41-47ee-a84a-9b035eee05e1,57,Male,Self-Employed,57892.93,0.27,10,Wealth Accumulation,Medium,8,2,"['Bonds', 'ETFs']",0.18,572866.11,81046.71277777778,54.103611111111114,45.896388888888886,1170.1791666666666,19.514444444444443,5.924722222222222,5.231388888888889,Balanced
bfd5caf2-0d9a-438d-829d-8f209a6027cf,28,Male,Unemployed,67641.57,0.16,2,Education,High,11,1,"['Bonds', 'Stocks']",0.13,270080.63,70178.86777777778,51.04638888888889,48.95361111111111,1203.2388888888888,20.024722222222223,5.269722222222223,5.438888888888889,Aggressive
bbc46168-edad-4de3-8dd8-1ea6e9a3169f,42,Male,Salaried,103575.8,0.37,5,Education,Medium,17,3,"['Stocks', 'Bonds']",0.08,460936.95,76461.56444444443,49.19833333333333,50.80166666666666,1286.8797222222222,20.695555555555554,5.804722222222222,5.296666666666667,Balanced
e67f6905-7f28-406f-a2c7-255df16b1c44,26,Male,Unemployed,80177.39,0.44,5,Retirement,Low,22,3,"['ETFs', 'Mutual Funds']",0.22,622514.93,101913.97583333333,53.5,46.5,1256.3097222222223,21.904444444444444,5.54,5.215833333333333,Balanced
52c878ef-9c97-4fa8-bb17-71950598a65e,53,Female,Unemployed,74202.15,0.45,3,Education,Medium,28,3,"['Real Estate', 'Mutual Funds']",0.11,471428.2,100133.41027777777,52.68138888888889,47.31861111111111,1215.3744444444444,18.351388888888888,5.661666666666666,5.065833333333334,Balanced
e7084bf1-0d87-4ac8-8d61-62acb66d63a8,58,Female,Self-Employed,66915.97,0.46,6,Education,High,17,3,"['Bonds', 'Real Estate']",0.14,185042.47,48266.13083333333,48.50111111111111,51.49888888888889,1296.1472222222224,19.6625,5.5969444444444445,5.172777777777778,Aggressive
d3db90d6-591f-4efc-b0b6-4f73e0ad7a68,56,Female,Unemployed,87378.94,0.28,5,Education,Medium,13,1,"['Real Estate', 'Mutual Funds']",0.19,405666.47,98983.16111111111,51.96388888888889,48.03611111111111,1227.2688888888888,19.621944444444445,5.433888888888889,5.761666666666667,Balanced
3b1b9666-f786-4c87-9794-4e87e1af3799,36,Other,Unemployed,96677.63,0.17,10,Retirement,High,16,0,"['Mutual Funds', 'Real Estate']",0.1,386971.1,78539.16333333333,50.973055555555554,49.026944444444446,1363.558611111111,20.57111111111111,5.649444444444445,5.429722222222222,Conservative
118e6324-0044-4309-9f3b-a92841853476,46,Male,Self-Employed,66733.01,0.19,6,Wealth Accumulation,High,10,2,"['Bonds', 'ETFs']",0.09,518326.73,57243.82166666667,51.857499999999995,48.142500000000005,1258.0427777777777,19.540833333333335,5.828888888888889,5.7236111111111105,Aggressive
c09d0acc-f464-4129-aedb-6d0d9029769d,39,Male,Retired,33949.75,0.36,5,Home Purchase,Medium,3,0,"['ETFs', 'Mutual Funds']",0.3,270477.64,37345.01388888889,54.02972222222222,45.97027777777778,1397.4130555555557,18.445277777777775,5.4775,5.109166666666667,Conservative
79b21cda-8eee-4701-af12-e12500fc3b55,48,Male,Self-Employed,84045.13,0.37,2,Home Purchase,High,9,1,"['Stocks', 'Mutual Funds']",0.22,384643.25,33705.48972222222,47.189166666666665,52.810833333333335,1194.216111111111,19.462777777777777,5.6130555555555555,5.475,Aggressive
eb64de9e-8f23-4347-9129-fa1170a2a35c,62,Male,Unemployed,62558.07,0.52,2,Home Purchase,High,3,2,"['Bonds', 'ETFs']",0.13,487251.29,54988.232777777775,51.60722222222222,48.39277777777777,1331.0544444444445,20.90222222222222,5.343055555555555,4.933888888888889,Balanced
b57bb0f4-953d-4993-9eb5-055f6a711ea9,38,Male,Retired,90337.68,0.45,3,Education,Low,5,1,"['Bonds', 'ETFs']",0.17,722859.57,112701.77888888889,48.253888888888895,51.746111111111105,1127.7825,22.272222222222222,5.458333333333333,5.485277777777778,Aggressive
8b801534-2559-4612-a375-ff0e2515b639,43,Female,Unemployed,84245.76,0.14,6,Wealth Accumulation,Medium,10,0,"['Bonds', 'Mutual Funds']",0.25,380090.28,70038.71194444444,54.01,45.989999999999995,1297.2241666666666,20.475555555555555,5.583333333333333,5.671666666666667,Conservative
0d0d23ca-58df-4714-b7a6-b44b52bd560b,58,Male,Retired,92807.37,0.52,10,Wealth Accumulation,Medium,8,3,"['Real Estate', 'ETFs']",0.29,253843.28,46234.335277777776,52.29638888888889,47.70361111111111,1169.3072222222222,20.513055555555557,4.713333333333334,5.621388888888889,Aggressive
70ec20c2-f81a-4ca3-a8d5-499b62622f38,62,Male,Salaried,77721.51,0.42,7,Retirement,Medium,25,0,"['Stocks', 'Bonds']",0.22,494676.71,49750.32305555555,55.945,44.055,1232.8730555555555,18.204722222222223,5.5,5.376944444444444,Balanced
3de516de-28a4-4d76-bc81-5ec243961eb5,27,Female,Salaried,109859.7,0.13,7,Wealth Accumulation,High,17,0,"['Stocks', 'ETFs']",0.08,728443.83,53804.09222222222,49.82083333333333,50.17916666666667,1192.0169444444446,18.008055555555554,5.697500000000001,5.728888888888889,Conservative
f05de82d-dcf8-4001-b1f0-450c994387a4,64,Male,Retired,69722.98,0.23,2,Education,Medium,16,1,"['Mutual Funds', 'Stocks']",0.21,594851.34,46032.73861111111,51.91694444444445,48.08305555555555,1168.443888888889,20.988611111111112,5.280277777777778,5.73,Conservative
b651441d-1fb4-4718-a165-d0a515a775a6,49,Female,Retired,44301.5,0.21,1,Retirement,Low,9,3,"['Real Estate', 'Stocks']",0.17,301786.16,54086.12361111111,46.40111111111111,53.59888888888889,1251.9830555555554,19.63611111111111,5.855555555555556,5.9558333333333335,Aggressive
3d92ea71-fbb2-4bee-8016-66be8f1df836,60,Other,Salaried,99748.18,0.12,9,Wealth Accumulation,Medium,28,2,"['ETFs', 'Real Estate']",0.18,555188.74,103949.75916666667,47.73,52.27,1290.1230555555555,20.345833333333335,5.383055555555555,5.735833333333334,Conservative
1a20553b-133c-4f02-b5b4-db58c6ee9ec3,35,Other,Retired,68481.39,0.19,2,Retirement,High,24,3,"['Mutual Funds', 'Bonds']",0.26,627222.21,78456.09277777777,45.82527777777778,54.17472222222222,1150.5916666666667,19.588055555555556,5.458055555555556,5.574722222222222,Conservative
25844121-64f5-407b-9c70-c72183901d72,55,Other,Retired,73533.89,0.26,9,Wealth Accumulation,Medium,27,1,"['Real Estate', 'Stocks']",0.18,594637.76,75949.09777777777,53.78611111111111,46.21388888888889,1304.7019444444443,21.35388888888889,5.918611111111111,5.8308333333333335,Balanced
351b2c07-11cc-4e99-83c9-0d4f87640c7b,50,Male,Retired,62105.65,0.47,9,Retirement,Medium,7,0,"['Mutual Funds', 'Bonds']",0.06,520535.62,118659.19555555556,47.74611111111111,52.253888888888895,1173.0597222222223,19.88222222222222,5.552777777777778,5.7011111111111115,Balanced
335a592e-0738-44f7-a69f-9eab895a9bc5,54,Female,Retired,40557.27,0.17,6,Education,Low,7,2,"['ETFs', 'Real Estate']",0.13,91122.4,84075.94944444444,42.94416666666667,57.05583333333334,1282.5144444444443,20.38222222222222,5.397777777777778,5.473333333333333,Aggressive
1341e574-6f21-4928-93b2-08f095c5398f,51,Male,Retired,74939.93,0.27,10,Education,Low,28,2,"['ETFs', 'Bonds']",0.17,378331.74,117796.14055555554,53.41555555555556,46.58444444444444,1262.3058333333333,19.327222222222222,5.546666666666667,5.6925,Balanced
f0b10f52-93f1-47c8-96f0-115c3561a214,64,Male,Salaried,22200.37,0.45,6,Retirement,Medium,26,2,"['Stocks', 'Bonds']",0.06,96532.11,105110.11916666667,52.77166666666667,47.22833333333333,1338.3319444444444,20.58277777777778,5.348333333333333,5.986944444444444,Conservative
41dc681a-f110-4d5e-9f77-f05fdbe3fdd6,29,Female,Self-Employed,66327.81,0.17,6,Wealth Accumulation,Medium,3,1,"['Mutual Funds', 'Real Estate']",0.22,275659.83,83966.68916666666,47.37583333333333,52.62416666666667,1251.371388888889,20.882777777777775,5.6130555555555555,5.731111111111111,Balanced
1b08257b-3a17-4559-ac54-a816b07afc24,61,Other,Self-Employed,68967.22,0.54,3,Home Purchase,Medium,14,0,"['Stocks', 'Mutual Funds']",0.21,666060.47,39317.40138888889,54.37222222222222,45.62777777777777,1325.3130555555554,20.225,5.246944444444445,5.3758333333333335,Aggressive
03a90fba-a291-4907-9a68-1b8139cdf427,47,Male,Unemployed,27438.29,0.3,9,Retirement,Medium,11,0,"['ETFs', 'Bonds']",0.29,71161.64,69083.39472222222,48.855,51.145,1279.243888888889,20.918333333333333,5.793888888888889,5.088055555555556,Balanced
3f68b9ad-c1f3-455c-be0d-607c5188a5c6,57,Male,Salaried,76346.49,0.29,5,Education,Medium,18,1,"['ETFs', 'Real Estate']",0.1,317298.51,115123.32194444444,53.03111111111111,46.968888888888884,1337.9419444444443,20.523333333333333,5.261111111111111,5.213333333333334,Balanced
97eb3e5a-27c3-4f24-b29f-40e2c351ff8b,51,Female,Retired,87276.36,0.52,7,Home Purchase,Low,15,0,"['Mutual Funds', 'ETFs']",0.15,604571.56,48559.395833333336,50.15,49.849999999999994,1158.3980555555556,21.17388888888889,5.723611111111111,5.1625,Balanced
cf0e5f2b-9f57-4f6e-855b-b8ea16fae7f0,61,Other,Self-Employed,87189.66,0.46,4,Retirement,High,15,2,"['Bonds', 'Mutual Funds']",0.25,329656.13,99124.4175,50.14944444444445,49.85055555555556,1331.9072222222223,19.7675,5.739444444444445,5.4752777777777775,Balanced
106f01a4-3a26-48d2-a193-cdb16d20f3b9,64,Female,Retired,74199.26,0.16,1,Wealth Accumulation,Low,4,3,"['Bonds', 'Real Estate']",0.13,363533.96,72430.79444444444,51.928333333333335,48.071666666666665,1185.4697222222221,18.946111111111108,5.496666666666666,5.401111111111111,Balanced
b72f4a21-2937-4034-9665-2e472b6ab797,50,Female,Retired,71041.54,0.24,1,Wealth Accumulation,Medium,13,3,"['ETFs', 'Stocks']",0.11,280676.18,59064.72277777778,47.52722222222222,52.47277777777778,1321.028611111111,18.565555555555555,5.402777777777778,5.885000000000001,Balanced
d5550e25-69c5-407b-922c-8bd612b90d5d,45,Other,Retired,104522.16,0.36,6,Education,High,9,1,"['Mutual Funds', 'Real Estate']",0.14,738536.03,91422.93972222222,53.80027777777778,46.19972222222222,1333.9816666666666,19.667777777777776,5.3225,5.812222222222222,Conservative
785f1163-0f9c-4a01-80f8-689a72b8b9b3,63,Female,Self-Employed,88294.43,0.13,10,Wealth Accumulation,Low,6,1,"['Real Estate', 'Mutual Funds']",0.1,825239.54,79199.33916666667,52.8325,47.1675,1402.2630555555556,21.26861111111111,5.54,5.745555555555556,Balanced
bd9c0346-271e-4d43-8e56-26f8c56d6d91,38,Other,Self-Employed,78075.93,0.29,9,Home Purchase,Medium,25,3,"['Stocks', 'ETFs']",0.19,728896.29,60147.23944444445,47.20194444444444,52.79805555555556,1310.4633333333334,20.06,5.951944444444445,5.391111111111112,Aggressive
f75d3144-f8e9-4e79-85bb-f8904d63e6aa,50,Other,Retired,36930.89,0.1,4,Home Purchase,Low,7,2,"['Mutual Funds', 'Stocks']",0.25,137304.46,50807.98166666666,48.365833333333335,51.634166666666665,1150.339722222222,19.959444444444443,5.3213888888888885,5.812222222222222,Balanced
427a217c-d7f7-44ae-b537-6fcd85cb2ba0,26,Other,Salaried,76933.68,0.29,7,Home Purchase,High,10,3,"['ETFs', 'Real Estate']",0.14,531570.23,95329.58777777778,43.89388888888889,56.10611111111111,1272.5205555555556,18.273611111111112,5.740277777777778,5.423333333333334,Aggressive
882e0bf4-aec6-4893-8562-64868b0ea478,51,Other,Self-Employed,88128.85,0.35,8,Education,High,15,3,"['Bonds', 'ETFs']",0.05,360889.69,44182.46,51.146388888888886,48.853611111111114,1230.1119444444444,20.903055555555554,5.275833333333334,5.798611111111111,Conservative
469a2b0b-6748-4c52-b63e-77c1ce484f7b,59,Other,Salaried,33449.82,0.32,2,Wealth Accumulation,Medium,17,1,"['Real Estate', 'Mutual Funds']",0.1,254189.15,110096.91916666666,51.17916666666667,48.82083333333333,1286.4841666666666,20.411388888888887,5.1386111111111115,5.570833333333334,Balanced
c354488a-ff6f-4f2e-b464-867bd29ac759,61,Male,Self-Employed,101631.74,0.5,10,Retirement,Low,6,3,"['ETFs', 'Bonds']",0.2,738113.16,92503.46027777778,50.56777777777778,49.43222222222222,1269.9252777777776,19.313055555555554,5.6369444444444445,5.479722222222223,Balanced
0f2ca77e-bc9d-4f3f-af0a-b64dba9510af,64,Female,Salaried,78861.56,0.21,8,Retirement,High,11,3,"['Mutual Funds', 'ETFs']",0.14,168228.99,85163.82444444444,47.64722222222222,52.35277777777778,1254.0294444444444,19.58833333333333,5.259722222222222,5.066111111111111,Conservative
d2ddf464-c4fb-496b-9279-a693df31acdb,52,Other,Retired,80898.4,0.14,3,Retirement,Medium,16,2,"['Real Estate', 'Bonds']",0.25,402306.64,104922.24527777778,48.66138888888889,51.33861111111111,1338.0233333333333,19.51388888888889,5.225555555555555,5.893888888888889,Balanced
6deeff4f-3ced-4276-b097-bb78a15c03a9,56,Other,Retired,45187.94,0.55,7,Retirement,High,19,0,"['ETFs', 'Mutual Funds']",0.21,235288.96,102970.23444444445,44.05305555555555,55.94694444444444,1279.731388888889,19.33083333333333,5.168611111111111,5.586944444444445,Conservative
788de659-27db-4b51-b68e-c64b71e8b985,58,Other,Self-Employed,61747.81,0.3,2,Retirement,Medium,12,2,"['Stocks', 'Mutual Funds']",0.26,575133.72,56202.58111111111,52.56805555555556,47.43194444444444,1127.068611111111,20.179444444444446,5.352777777777778,5.714444444444444,Balanced
c5228487-aa4e-442b-b35a-8b7f98e1f879,62,Female,Salaried,40365.33,0.57,3,Retirement,Low,6,1,"['Mutual Funds', 'Bonds']",0.29,299207.04,108552.37527777777,54.85277777777778,45.14722222222222,1292.5266666666666,18.405833333333334,5.441944444444444,5.373611111111111,Balanced
358b3a49-0505-483e-b546-d2b94250054f,42,Other,Retired,81867.38,0.4,5,Home Purchase,Low,17,3,"['ETFs', 'Bonds']",0.23,203988.44,86944.17083333334,55.72555555555555,44.27444444444444,1209.8125,20.133333333333333,5.524444444444445,5.873888888888889,Balanced
92284712-06df-47ce-a914-b7fe848cf5ba,48,Female,Salaried,104824.79,0.46,10,Education,Medium,6,2,"['Real Estate', 'Stocks']",0.22,269633.81,100080.92833333333,51.590555555555554,48.409444444444446,1146.085,20.471666666666668,5.494722222222222,5.342777777777778,Conservative
c9f2ef5f-1ff8-4b35-ba45-ec4e0a4e0ebf,62,Male,Salaried,60403.34,0.47,2,Retirement,High,20,1,"['Stocks', 'Mutual Funds']",0.24,519300.76,102987.33805555555,48.070277777777775,51.929722222222225,1407.4308333333333,19.471111111111114,5.404166666666667,5.350277777777778,Aggressive
2ed22cfd-340a-4f3e-b85c-2543f5d3d56d,30,Male,Unemployed,74462.3,0.48,2,Education,Low,16,0,"['Real Estate', 'ETFs']",0.29,368520.79,90066.38750000001,48.958333333333336,51.041666666666664,1258.0497222222223,19.13416666666667,4.964166666666667,5.794722222222222,Balanced
1049dc84-d1fc-41bb-8272-f42526643520,54,Female,Retired,65602.51,0.12,10,Retirement,Medium,26,0,"['Stocks', 'Mutual Funds']",0.15,551135.7,49699.086388888885,47.75861111111111,52.24138888888889,1295.1902777777777,20.40722222222222,5.209722222222222,5.438888888888889,Conservative
ab5b6089-ef0b-4206-b85e-e45a6a9749f3,61,Male,Retired,83786.68,0.52,6,Retirement,High,4,1,"['Real Estate', 'Stocks']",0.24,748500.07,69882.21027777778,48.023611111111116,51.97638888888889,1225.6075,19.840833333333332,5.370555555555556,5.927777777777778,Aggressive
00a587be-875a-4c48-95a9-662f6ee9f9a5,49,Male,Self-Employed,73862.45,0.29,10,Education,Low,5,0,"['Real Estate', 'Bonds']",0.07,701284.88,38260.417222222226,48.23694444444445,51.76305555555555,1312.4886111111111,18.823333333333334,5.525833333333334,5.684722222222223,Balanced
8119baf5-ccc0-4e91-963b-b06ccb005ec8,38,Other,Retired,57163.4,0.57,2,Retirement,Medium,12,0,"['ETFs', 'Real Estate']",0.25,543172.28,104888.37805555556,51.91083333333333,48.08916666666667,1329.8902777777778,19.254166666666666,5.208611111111111,5.298611111111111,Conservative
2a562955-c062-405c-b2e3-7a004f4e4d67,60,Other,Unemployed,80705.86,0.18,10,Wealth Accumulation,Low,18,1,"['Real Estate', 'ETFs']",0.11,528288.06,56168.32083333333,52.07611111111111,47.92388888888889,1315.9630555555555,19.942777777777778,5.717499999999999,5.851388888888889,Balanced
77a529e6-54a8-472a-ad1f-c4b92f47e3b6,61,Other,Salaried,89617.99,0.15,8,Wealth Accumulation,High,6,3,"['ETFs', 'Real Estate']",0.12,511637.93,39896.62305555555,51.67166666666667,48.32833333333333,1226.2277777777776,19.15083333333333,5.716944444444445,5.235833333333334,Balanced
29c7137e-3fae-4bc5-aca7-06636568d7fc,53,Other,Retired,74092.94,0.31,2,Wealth Accumulation,High,4,3,"['Stocks', 'ETFs']",0.28,640601.95,51945.84583333333,55.425555555555555,44.574444444444445,1249.4258333333335,18.43777777777778,4.884166666666667,5.605277777777777,Conservative
cc2fbad8-a0a7-4830-a85a-1b03b1588c68,34,Other,Retired,64967.04,0.43,6,Retirement,High,7,0,"['Mutual Funds', 'Real Estate']",0.22,334126.0,120334.98388888889,49.21611111111111,50.78388888888889,1250.6261111111112,22.325833333333335,5.631111111111111,5.990555555555556,Balanced
2769bf65-7361-4cee-9dbc-4441dd70be62,30,Male,Retired,73419.49,0.42,3,Home Purchase,Low,9,1,"['Stocks', 'Real Estate']",0.29,631756.39,101772.26972222222,54.66916666666666,45.33083333333334,1154.7075,18.228333333333335,5.193333333333333,5.4319444444444445,Balanced
89e0dc75-6247-44cd-aeff-0e0c8a3f7823,37,Female,Unemployed,81972.04,0.19,9,Education,Low,20,1,"['Stocks', 'Mutual Funds']",0.22,584861.01,113485.0625,51.025555555555556,48.974444444444444,1236.77,18.919444444444444,5.300277777777778,5.5280555555555555,Conservative
506b0928-75d9-4477-9550-779be59b7c46,56,Other,Unemployed,71829.31,0.28,3,Education,Low,27,1,"['Stocks', 'Real Estate']",0.06,238788.52,43130.30472222222,48.716388888888886,51.283611111111114,1236.3297222222222,19.850555555555555,5.313611111111111,6.113888888888889,Aggressive
8d04bcd6-433d-4f96-baae-22a5a4f28574,36,Other,Self-Employed,78390.71,0.14,6,Education,High,16,3,"['Bonds', 'Mutual Funds']",0.12,687505.23,57551.72277777778,47.780277777777776,52.219722222222224,1346.4947222222222,21.38416666666667,5.316388888888889,5.390833333333333,Balanced
a59cae51-51ce-47fa-a916-92038f790045,48,Female,Salaried,73201.75,0.45,5,Education,Low,19,1,"['Mutual Funds', 'Real Estate']",0.18,593348.35,114537.17,54.32611111111111,45.67388888888889,1267.1983333333333,20.234444444444446,5.713333333333334,5.855833333333333,Balanced
62c63236-de12-4e8f-acab-20402bf50d42,57,Male,Retired,87884.27,0.22,2,Education,Low,15,3,"['Stocks', 'Bonds']",0.08,798672.29,79710.22833333333,52.41972222222222,47.58027777777778,1209.4166666666667,20.393055555555556,5.576944444444445,5.855,Aggressive
e907035e-275a-4a50-aa7e-488e8e127819,63,Other,Salaried,93994.49,0.31,9,Education,Low,14,1,"['Mutual Funds', 'Real Estate']",0.28,462872.88,79852.76722222223,52.71055555555555,47.28944444444445,1192.025,19.621111111111112,4.889722222222222,5.123333333333333,Balanced
d38e7568-32b3-418d-8e0b-c2f264e3b59c,57,Male,Self-Employed,64086.16,0.37,7,Wealth Accumulation,Medium,14,0,"['Stocks', 'Bonds']",0.09,135844.01,100309.805,46.166666666666664,53.833333333333336,1323.496111111111,19.906944444444445,5.664722222222222,5.726111111111112,Conservative
e181b575-597f-4b72-b09f-078086357971,43,Female,Salaried,92009.37,0.55,9,Education,High,29,1,"['Mutual Funds', 'Stocks']",0.23,413064.25,46075.60444444444,47.2725,52.7275,1233.38,20.23166666666667,5.454166666666667,5.777777777777778,Aggressive
e1cacfe7-fc89-4f31-8e57-acbc6e786c0b,63,Male,Retired,49599.53,0.47,3,Home Purchase,Low,4,1,"['Mutual Funds', 'Real Estate']",0.26,343339.77,53490.55777777778,46.99527777777777,53.00472222222223,1241.1619444444445,20.518055555555556,5.286111111111111,5.060555555555556,Balanced
af99e486-4fd8-4403-8956-4364d5979382,34,Male,Salaried,75803.66,0.51,7,Retirement,High,21,3,"['Real Estate', 'Stocks']",0.16,316816.16,51840.200833333336,49.2475,50.7525,1309.9872222222223,19.185555555555553,5.404444444444445,6.007222222222222,Conservative
3191ae9a-6f92-492d-8657-3ee7fdb23538,28,Female,Salaried,70450.89,0.5,4,Home Purchase,High,11,0,"['ETFs', 'Stocks']",0.1,294545.41,96757.08972222223,52.280277777777776,47.719722222222224,1192.0372222222222,17.970833333333335,5.518611111111111,5.481944444444444,Conservative
9e394c50-a8ce-4b63-bb4a-6884d5f8a218,54,Other,Self-Employed,97721.78,0.4,9,Retirement,Medium,20,2,"['Bonds', 'Stocks']",0.24,235094.02,78361.55333333333,51.92472222222222,48.07527777777778,1152.8077777777778,22.575833333333335,5.438888888888889,5.403888888888889,Balanced
a1cf1c64-42b7-4870-a5cf-92c7d8352c9b,56,Male,Unemployed,50687.58,0.14,4,Wealth Accumulation,Medium,14,2,"['Bonds', 'Real Estate']",0.23,176477.94,93083.25972222222,52.61888888888889,47.38111111111111,1270.3958333333333,20.39638888888889,5.383055555555555,5.305277777777778,Balanced
31376746-ff40-4d2a-b66d-d77c268733bb,60,Other,Self-Employed,80070.36,0.34,1,Home Purchase,Low,16,1,"['Real Estate', 'Mutual Funds']",0.08,223781.26,98175.86972222223,50.0275,49.9725,1145.6952777777778,19.308611111111112,5.257222222222222,5.405277777777778,Balanced
eb33bf9e-d638-4c16-a25a-7f941388fc3c,39,Other,Self-Employed,77029.45,0.58,7,Home Purchase,Medium,23,3,"['Stocks', 'ETFs']",0.07,285557.53,69546.0525,52.876666666666665,47.123333333333335,1290.0544444444445,20.65527777777778,5.441388888888889,5.428333333333333,Conservative
0d81ed0f-7632-4168-aa8a-1256ebf401f7,43,Other,Unemployed,41951.19,0.19,2,Wealth Accumulation,High,16,1,"['Mutual Funds', 'Real Estate']",0.07,102411.82,82973.16888888889,53.48416666666667,46.51583333333333,1311.128888888889,20.038333333333334,5.677499999999999,5.453611111111112,Conservative
8b1abe85-64ce-467f-a24f-073733bf3f45,34,Other,Unemployed,64463.59,0.52,3,Education,Low,22,0,"['Real Estate', 'Stocks']",0.11,447268.9,103272.33666666667,49.096666666666664,50.903333333333336,1236.7647222222222,19.739444444444445,5.504166666666666,5.552777777777778,Balanced
721b91a8-4a98-45e2-9e16-d005b75f5f16,29,Female,Unemployed,59437.37,0.23,7,Retirement,High,28,0,"['ETFs', 'Bonds']",0.16,379631.9,94167.8125,48.41222222222222,51.58777777777778,1254.8441666666668,21.26111111111111,5.579166666666667,5.518611111111111,Balanced
8bc9d2f6-adab-44a0-ad44-2160729d2050,40,Other,Self-Employed,28920.42,0.45,3,Wealth Accumulation,High,22,3,"['Real Estate', 'Stocks']",0.17,136241.2,112451.47194444445,49.693333333333335,50.306666666666665,1169.5711111111111,18.5225,5.4591666666666665,5.61,Aggressive
4dcc40d8-bdb2-457a-8d6c-3c566f9fedd4,62,Male,Self-Employed,55757.12,0.33,3,Retirement,Low,19,1,"['Bonds', 'Stocks']",0.06,282633.93,101608.28861111111,48.89611111111111,51.10388888888889,1326.7766666666666,21.855277777777776,5.569444444444445,5.598888888888889,Balanced
